Date,Drought Level Index,Precipitation_in,Temperature_C,Vegetation,Evapotranspiration,County
2010-05,0,1.24,37.37015,0.32825,5.9764,Lubbock
2010-06,0,1.82,43.3192,0.33495,6.7405,Lubbock
2010-07,0,7.96,34.414625,0.49675,15.80105,Lubbock
2010-08,0,0.91,36.785975,0.4783,11.069025,Lubbock
2010-09,0,1.42,34.313,0.40375,8.12075,Lubbock
2010-10,0.25,2.2,29.63403333,0.3252,3.947666667,Lubbock
2010-11,0.19632,0.05,20.52875,0.2625,2.742025,Lubbock
2010-12,0.25,0,16.447775,0.23735,3.779675,Lubbock
2011-01,1,0,15.2496,0.23775,3.988575,Lubbock
2011-02,1.08845,0.4,20.60995,0.22615,3.339175,Lubbock
2011-03,1.11508,0.32,30.872875,0.2196,2.030375,Lubbock
2011-04,2.60265,0,36.14166667,0.22765,1.437166667,Lubbock
2011-05,4.11178,0.23,40.75945,0.2266,1.3857,Lubbock
2011-06,5,0.19,46.981725,0.2317,0.6601,Lubbock
2011-07,5,0.12,48.409875,0.2607,1.30785,Lubbock
2011-08,5,0.62,46.570375,0.27295,1.3108,Lubbock
2011-09,5,1.02,37.661475,0.27735,2.80325,Lubbock
2011-10,5,1.39,31.24353333,0.2565,3.0125,Lubbock
2011-11,5,0.24,19.07505,0.2264,3.10105,Lubbock
2011-12,4.731475,1.31,11.160075,0.2096,5.571375,Lubbock
2012-01,4.17704,0.02,17.9549,0.21005,3.197875,Lubbock
2012-02,4.8996,0.52,18.952275,0.2133,4.163425,Lubbock
2012-03,5,0.72,33.70515,0.2328,3.01355,Lubbock
2012-04,4.63235,1.17,37.182825,0.24315,2.277125,Lubbock
2012-05,3.56796,1.15,40.6365,0.2452,3.635866667,Lubbock
2012-06,3.0895,2.62,43.701075,0.2901,3.649775,Lubbock
2012-07,2.91486,0.71,45.746675,0.33145,4.02145,Lubbock
2012-08,3.171425,1.36,41.77785,0.35865,4.493075,Lubbock
2012-09,4,2.28,34.7892,0.33985,5.439075,Lubbock
2012-10,3.78852,0.14,30.046025,0.26295,3.267525,Lubbock
2012-11,4.1235,0.01,23.93856667,0.2365,3.055033333,Lubbock
2012-12,4.5105,0.66,15.062075,0.23035,3.83025,Lubbock
2013-01,4.10052,0.88,11.289625,0.21445,4.593375,Lubbock
2013-02,3.9531,1.17,18.442875,0.21395,3.188225,Lubbock
2013-03,4.151175,0.03,28.876175,0.2214,2.79795,Lubbock
2013-04,4.65914,0,38.42306667,0.2249,2.131833333,Lubbock
2013-05,4.939625,0.51,41.029,0.22545,2.396625,Lubbock
2013-06,5,2.57,43.076775,0.26725,2.839775,Lubbock
2013-07,4.99548,2.78,42.79745,0.36975,6.79775,Lubbock
2013-08,4.3372,2.35,38.11595,0.45435,8.962675,Lubbock
2013-09,3.8053,0.5,36.968025,0.3564,6.315875,Lubbock
2013-10,3.32176,1.14,27.84253333,0.304,3.8596,Lubbock
2013-11,3.0053,0.38,20.275175,0.25,4.116675,Lubbock
2013-12,3.43458,0.81,12.268225,0.2289,4.910175,Lubbock
2014-01,3.75415,0,15.572125,0.21235,3.700375,Lubbock
2014-02,3.7641,0.14,21.298875,0.21075,4.98945,Lubbock
2014-03,3.810225,0.15,29.1986,0.2132,1.927775,Lubbock
2014-04,4.134,0.37,33.41856667,0.2131,2.043633333,Lubbock
2014-05,4.572075,4.64,40.68685,0.224,2.95205,Lubbock
2014-06,3.3371,3.56,38.9085,0.34935,5.494325,Lubbock
2014-07,3,1.68,40.807275,0.39445,6.35785,Lubbock
2014-08,3.242875,1.25,40.532675,0.394,5.995775,Lubbock
2014-09,2.81242,7.28,30.08315,0.46385,11.39405,Lubbock
2014-10,1.9193,0.27,27.68393333,0.4222,6.6305,Lubbock
2014-11,1,1.88,17.84225,0.3244,5.10105,Lubbock
2014-12,1,0.26,15.0509,0.24935,5.545825,Lubbock
2015-01,1,1.47,13.48085,0.2396,6.40995,Lubbock
2015-02,0.0319,0.69,18.637075,0.228,6.77335,Lubbock
2015-03,0.04748,0.27,31.53225,0.24645,4.604825,Lubbock
2015-04,0.023525,1.83,32.54503333,0.3136,5.053,Lubbock
2015-05,0,9.3,30.58465,0.3504,8.37415,Lubbock
2015-06,0,2.81,37.9481,0.37245,8.036575,Lubbock
2015-07,0,3.94,39.621975,0.47405,9.4846,Lubbock
2015-08,0,0.88,38.6968,0.46035,8.8264,Lubbock
2015-09,0.87434,0.63,35.165275,0.3912,6.63315,Lubbock
2015-10,0.838375,4.67,26.29783333,0.351,5.802366667,Lubbock
2015-11,0,1.1,18.796925,0.2833,4.73205,Lubbock
2015-12,0,1.6,11.06865,0.2394,4.316825,Lubbock
2016-01,0,0.28,13.45215,0.23235,5.1779,Lubbock
2016-02,0,0.19,22.79263333,0.22975,3.049366667,Lubbock
2016-03,0.2,0.31,28.0945,0.2541,3.135725,Lubbock
2016-04,0.67735,1.12,34.883425,0.2852,4.405975,Lubbock
2016-05,0,3.59,36.3575,0.29975,6.757933333,Lubbock
2016-06,0,1.73,40.47815,0.3373,6.483325,Lubbock
2016-07,0.467125,0.66,44.932975,0.3633,4.126375,Lubbock
2016-08,1.27576,4.22,36.962925,0.4329,8.339925,Lubbock
2016-09,0.870775,2.62,32.004525,0.47955,9.338,Lubbock
2016-10,0.702625,0.75,29.026325,0.37865,6.3094,Lubbock
2016-11,0.19434,0.84,19.75006667,0.2838,4.085866667,Lubbock
2016-12,0,0.53,12.987025,0.2603,4.710725,Lubbock
2017-01,0,2.1,14.0492,0.22815,4.674375,Lubbock
2017-02,0,0.68,21.352225,0.23165,3.5202,Lubbock
2017-03,0.643525,0.82,29.431325,0.27245,4.415,Lubbock
2017-04,0,1.23,32.5489,0.2977,4.937366667,Lubbock
2017-05,0.29922,0.66,38.7686,0.27505,3.583975,Lubbock
2017-06,1.4408,2.68,43.120875,0.2862,3.681175,Lubbock
2017-07,0.20815,4.78,41.289675,0.3844,5.6694,Lubbock
2017-08,0,3.72,33.707,0.5132,11.904925,Lubbock
2017-09,0.08385,3.07,33.265675,0.44175,9.46635,Lubbock
2017-10,0.08406,0.4,26.94163333,0.4076,5.0191,Lubbock
2017-11,0.891575,0.01,22.61025,0.29135,3.569475,Lubbock
2017-12,1.69075,0,16.310225,0.25505,3.753625,Lubbock
2018-01,3.08426,0,14.27645,0.23065,3.373075,Lubbock
2018-02,3.99835,0.11,20.348575,0.22485,3.988075,Lubbock
2018-03,3.99835,0.95,28.659575,0.221,2.19235,Lubbock
2018-04,3.21725,0.04,34.56786667,0.23005,2.355766667,Lubbock
2018-05,3.23042,1.19,41.61235,0.23875,1.899925,Lubbock
2018-06,3.132075,1.94,43.021275,0.26135,2.22005,Lubbock
2018-07,3.2451,0.81,44.6009,0.31595,3.0877,Lubbock
2018-08,3.5723,1.91,39.285,0.3811,5.4556,Lubbock
2018-09,3.8638,3.37,31.14425,0.40485,8.6284,Lubbock
2018-10,1.10514,5.12,20.2084,0.3636,7.640466667,Lubbock
2018-11,0,0.17,17.367575,0.298,4.36735,Lubbock
2018-12,0,1.34,10.851275,0.262,5.111675,Lubbock
2019-01,0,0,14.152275,0.25385,4.6512,Lubbock
2019-02,1,0.01,19.687825,0.2575,4.67755,Lubbock
2019-03,0.954225,1.24,24.983225,0.28145,4.740325,Lubbock
2019-04,0,2.03,33.03006667,0.33605,6.363966667,Lubbock
2019-05,0,4.99,34.6409,0.3306,7.381125,Lubbock
2019-06,0,2.79,38.83815,0.32575,6.296625,Lubbock
2019-07,0.19862,0.8,43.549275,0.36755,5.3505,Lubbock
2019-08,2.099425,0.71,42.3952,0.3872,5.558975,Lubbock
2019-09,2.46205,5.2,33.898725,0.42955,7.767025,Lubbock
2019-10,0.2,0.57,26.13696667,0.3267,4.6692,Lubbock
2019-11,0,1.21,18.25595,0.26355,4.912575,Lubbock
2019-12,0,0.47,14.079675,0.2485,4.23675,Lubbock
2020-01,0,0.4,14.503575,0.2452,4.251325,Lubbock
2020-02,0,0.58,18.714525,0.25585,5.7873,Lubbock
2020-03,0,2.44,23.987925,0.2855,5.591425,Lubbock
2020-04,0,0,36.7239,0.3074,4.035925,Lubbock
2020-05,0.27665,2.12,39.45226667,0.2693,4.085866667,Lubbock
2020-06,1.03876,1.42,43.216775,0.26695,3.153975,Lubbock
2020-07,1.661375,1.33,44.918975,0.30995,2.675425,Lubbock
2020-08,2.29375,0.5,43.434175,0.33085,3.439175,Lubbock
2020-09,3.35774,0.82,36.76175,0.3004,4.81855,Lubbock
2020-10,4.03185,0.83,28.554775,0.25255,3.37745,Lubbock
2020-11,3.7593,0.12,22.87953333,0.2344,3.580566667,Lubbock
2020-12,3.98674,0.08,16.917275,0.22715,3.55955,Lubbock
2021-01,3.676025,0.96,11.239125,0.21735,4.846525,Lubbock
2021-02,3.67035,0.16,20.62066667,0.2214,2.817666667,Lubbock
2021-03,3.49658,1.3,28.3596,0.2433,3.059,Lubbock
2021-04,3.08865,0.14,33.26116667,0.2571,3.647166667,Lubbock
2021-05,2.652575,4.84,33.008525,0.2673,6.1559,Lubbock
2021-06,0.43652,3.17,41.6258,0.328,6.22035,Lubbock
2021-07,0,2.1,36.91245,0.45015,9.0759,Lubbock
2021-08,0,2.46,35.6811,0.48875,10.804575,Lubbock
2021-09,0.325825,0.52,34.873525,0.39335,7.193625,Lubbock
2021-10,0.6628,0.78,30.14076667,0.3198,3.482466667,Lubbock
2021-11,1.63378,0.25,22.97035,0.2661,3.071975,Lubbock
2021-12,2.2222,0,18.18875,0.236,2.2431,Lubbock
2000-02,2.14082,0.53,25.32835,0.2008,1.92945,Lynn
2000-03,2.516075,2.31,28.252375,0.2104,3.036825,Lynn
2000-04,0.9979,1.93,35.433575,0.2504,2.1779,Lynn
2000-05,1.3345,0.52,42.21343333,0.24835,1.382133333,Lynn
2000-06,0.634725,5.72,39.287825,0.33475,4.561425,Lynn
2000-07,1,1.15,41.5844,0.3909,3.61675,Lynn
2000-08,0.81442,0.16,44.413125,0.3421,2.734333333,Lynn
2000-09,2.799525,0,41.815925,0.29255,2.345,Lynn
2000-10,3.8,3.24,23.16685,0.25435,6.127,Lynn
2000-11,2,1.94,13.87793333,0.2237,5.067133333,Lynn
2000-12,1.971175,0.56,10.65155,0.2154,4.955775,Lynn
2001-01,1.743,0.94,13.1094,0.226142857,5.466325,Lynn
2001-02,1.3277,0.53,17.498275,0.236885714,5.630575,Lynn
2001-03,1.3269,1.71,25.9122,0.247628571,5.404,Lynn
2001-04,1.31395,0.05,34.3282,0.258371429,3.8614,Lynn
2001-05,1.37572,2.32,39.86765,0.269114286,3.31615,Lynn
2001-06,1.6422,0.11,45.9126,0.279857143,1.36415,Lynn
2001-07,2.59884,0.06,47.9017,0.2906,1.584225,Lynn
2001-08,3.19365,1.59,42.3999,0.3025,4.386,Lynn
2001-09,2.379325,1.4,34.7704,0.3092,3.9989,Lynn
2001-10,2.37746,0.06,30.3525,0.2559,2.4137,Lynn
2001-11,2.3831,2.71,21.6825,0.25434,4.2826,Lynn
2001-12,2.009975,0.03,12.779425,0.25278,3.772425,Lynn
2002-01,2.01538,0.84,16.96375,0.25122,3.7098,Lynn
2002-02,1.23435,0.76,18.377675,0.24966,2.836225,Lynn
2002-03,1.677525,2.19,26.05135,0.2481,3.270825,Lynn
2002-04,0.0234,1.64,31.6202,0.2797,3.694166667,Lynn
2002-05,0,0.36,38.918875,0.27315,2.795675,Lynn
2002-06,1,3.3,40.67825,0.28975,3.08075,Lynn
2002-07,0.60268,2.38,40.638075,0.3727,6.154875,Lynn
2002-08,0.066025,1.68,41.16965,0.37475,4.95045,Lynn
2002-09,0.47595,0.55,35.84605,0.3402,4.6037,Lynn
2002-10,0.86202,3.33,23.5696,0.3232,6.975466667,Lynn
2002-11,0,0.73,18.80025,0.26,3.665475,Lynn
2002-12,0,2,12.787575,0.26285,4.6052,Lynn
2003-01,0,0.01,16.817175,0.2646,4.648625,Lynn
2003-02,0,0.19,20.2331,0.269,5.228425,Lynn
2003-03,0.75,0.62,30.818225,0.258,3.030775,Lynn
2003-04,1,0.83,35.90303333,0.2483,2.150966667,Lynn
2003-05,1.9201,1.61,40.704375,0.24995,2.4704,Lynn
2003-06,1,4.82,39.4702,0.28925,4.29765,Lynn
2003-07,0.7982,0.21,46.043525,0.3073,3.63205,Lynn
2003-08,2.751175,1.48,40.772325,0.334,4.033625,Lynn
2003-09,2.74176,1.26,32.371725,0.34375,5.50305,Lynn
2003-10,3.5705,0.58,32.4879,0.3136,3.8402,Lynn
2003-11,3.99495,0.45,22.373475,0.26295,4.0087,Lynn
2003-12,3.98402,0,16.966925,0.21665,2.702825,Lynn
2004-01,4.4833,1.85,14.321325,0.21295,4.956575,Lynn
2004-02,4,1.68,15.484475,0.20745,5.391525,Lynn
2004-03,1.35762,2.14,27.6374,0.22575,4.4279,Lynn
2004-04,0,2.6,32.7561,0.29705,4.900475,Lynn
2004-05,0.25,0.66,41.38723333,0.2868,4.2637,Lynn
2004-06,0.8843,3.11,40.8637,0.31535,4.371125,Lynn
2004-07,0.134175,5.72,39.14095,0.422,7.01015,Lynn
2004-08,0,3.64,32.106875,0.52925,12.339575,Lynn
2004-09,0,4.44,30.113825,0.49315,10.877025,Lynn
2004-10,0,3.54,22.85045,0.4081,6.36135,Lynn
2004-11,0,6.39,16.047,0.3186,6.429066667,Lynn
2004-12,0,0.54,14.2991,0.2643,4.82595,Lynn
2005-01,0,1.31,13.743475,0.26835,6.115225,Lynn
2005-02,0,1.51,18.49445,0.2788,6.5701,Lynn
2005-03,0,0.87,24.964425,0.30955,4.6585,Lynn
2005-04,0,0.2,34.20563333,0.3325,4.970833333,Lynn
2005-05,0.4,4.44,36.12025,0.3339,7.247575,Lynn
2005-06,0,1.1,40.265825,0.33975,5.93215,Lynn
2005-07,0.2514,1.85,39.57295,0.42275,6.43825,Lynn
2005-08,0.00794,3.81,33.9238,0.52735,12.888175,Lynn
2005-09,0,0.38,36.0133,0.46335,8.099775,Lynn
2005-10,0,2.82,26.55193333,0.383,5.591833333,Lynn
2005-11,0.2,0,22.197675,0.29665,2.52375,Lynn
2005-12,1,0,15.7529,0.25245,3.226125,Lynn
2006-01,1.19632,0,18.461375,0.23375,2.2341,Lynn
2006-02,2.9961,0.06,22.861475,0.2274,3.321825,Lynn
2006-03,3,1.53,27.892525,0.22265,2.974075,Lynn
2006-04,2.701,0.85,37.54546667,0.25325,2.617866667,Lynn
2006-05,0.5367,2.04,42.07955,0.2679,2.7907,Lynn
2006-06,1.75,0.56,44.385525,0.27455,1.830175,Lynn
2006-07,2.0377,0.96,44.194775,0.2983,2.513125,Lynn
2006-08,2.11782,2.71,38.184825,0.36975,6.1154,Lynn
2006-09,0.2117,3.67,32.488,0.406,7.127875,Lynn
2006-10,0,3.6,22.78583333,0.3693,6.194866667,Lynn
2006-11,0,0.15,21.468325,0.3,4.30455,Lynn
2006-12,0,1.86,12.692025,0.2601,4.431225,Lynn
2007-01,0,1.29,10.477375,0.24275,6.9576,Lynn
2007-02,0,0.3,19.522325,0.24115,4.30525,Lynn
2007-03,0,4.07,25.584275,0.2908,6.185625,Lynn
2007-04,0,1.36,29.31083333,0.3383,6.101766667,Lynn
2007-05,0,6.11,29.9577,0.373,8.8926,Lynn
2007-06,0,3.49,34.692025,0.39475,8.232375,Lynn
2007-07,0,1,35.8645,0.4391,9.895725,Lynn
2007-08,0,2.23,34.939275,0.50395,12.011175,Lynn
2007-09,0,1.57,32.44155,0.4745,10.238125,Lynn
2007-10,0,0.08,29.89493333,0.3421,4.6034,Lynn
2007-11,0.5,0.45,23.47495,0.2817,4.427125,Lynn
2007-12,0.5,1.05,14.453775,0.24815,3.93555,Lynn
2008-01,0.2,0,13.72045,0.23095,3.941475,Lynn
2008-02,1,0.29,22.003,0.2248,2.880925,Lynn
2008-03,1.5,0.01,29.624775,0.22255,3.011675,Lynn
2008-04,2,0.65,34.560725,0.23385,2.024125,Lynn
2008-05,0.276725,3.53,39.01433333,0.2664,2.4627,Lynn
2008-06,1.2764,2.03,42.19395,0.28455,2.1632,Lynn
2008-07,0.52304,1.35,39.9874,0.34235,4.3005,Lynn
2008-08,0.098525,4.82,36.38775,0.4496,8.021225,Lynn
2008-09,0.00092,6.21,31.535825,0.46615,9.4822,Lynn
2008-10,0,3.25,25.475575,0.38255,6.432375,Lynn
2008-11,0,0.01,19.41823333,0.282,3.5171,Lynn
2008-12,0,0.02,15.3485,0.25265,4.108175,Lynn
2009-01,1.25,0.01,18.753125,0.2431,3.4809,Lynn
2009-02,1.5224,0.56,21.9547,0.23015,2.472375,Lynn
2009-03,1.42688,0.27,29.46445,0.23785,3.191775,Lynn
2009-04,1.411275,1.01,32.7879,0.2562,3.058766667,Lynn
2009-05,1.39805,0.87,40.536225,0.26865,4.055,Lynn
2009-06,1.5183,2.36,42.008625,0.30225,3.6722,Lynn
2009-07,0.6657,4.1,40.125025,0.3951,5.543325,Lynn
2009-08,0,0.86,39.047125,0.4065,6.16725,Lynn
2009-09,0,1.8,32.9529,0.3751,7.0421,Lynn
2009-10,0.75,0.95,27.33916667,0.3023,4.7079,Lynn
2009-11,1.71015,0.01,22.426725,0.2478,3.594075,Lynn
2009-12,1.53148,1.49,11.72635,0.2285,5.1216,Lynn
2010-01,1,1.43,14.455025,0.2198,5.4443,Lynn
2010-02,0,2.33,16.459625,0.21025,6.28585,Lynn
2010-03,0,2.98,25.541775,0.22395,3.859625,Lynn
2010-04,0,5.48,29.66703333,0.29255,6.181266667,Lynn
2010-05,0,0.65,37.653525,0.3455,6.18465,Lynn
2010-06,0,3.87,42.403775,0.3489,7.082,Lynn
2010-07,0,11.61,34.6274,0.4651,14.264675,Lynn
2010-08,0,0.31,37.400625,0.44915,8.9561,Lynn
2010-09,0,2.33,33.5885,0.4028,7.889725,Lynn
2010-10,0.17635,1.5,29.35503333,0.3245,4.064,Lynn
2010-11,0.51984,0,20.903825,0.26355,2.67305,Lynn
2010-12,0.6433,0,17.01325,0.24035,3.7215,Lynn
2011-01,1,0,15.729525,0.2395,3.9714,Lynn
2011-02,1,0.5,20.869375,0.2278,3.234525,Lynn
2011-03,1.4181,0.05,31.539225,0.2196,1.95095,Lynn
2011-04,3.086425,0,37.28423333,0.22585,1.3049,Lynn
2011-05,4.71312,0.07,41.2229,0.2263,1.328275,Lynn
2011-06,5,0.25,46.9965,0.22865,0.60665,Lynn
2011-07,5,0.14,48.421225,0.2473,1.125175,Lynn
2011-08,5,1.02,46.642,0.26,1.185125,Lynn
2011-09,5,1.04,37.580625,0.27,2.62075,Lynn
2011-10,5,0.82,31.86466667,0.2517,3.0076,Lynn
2011-11,5,0.2,20.723575,0.2244,3.0446,Lynn
2011-12,4.749375,1.21,11.598575,0.2116,5.415575,Lynn
2012-01,4.04564,0.24,17.71345,0.2111,3.11605,Lynn
2012-02,4.2282,0.8,19.238475,0.21305,4.0695,Lynn
2012-03,5,0.83,33.1911,0.22725,3.016175,Lynn
2012-04,4.5,1.35,38.2507,0.23665,2.113725,Lynn
2012-05,3.14732,1.68,39.84916667,0.24655,3.808566667,Lynn
2012-06,2.776325,2.21,45.302525,0.26735,2.89375,Lynn
2012-07,2.6982,1.42,44.83455,0.31515,3.57855,Lynn
2012-08,2.866725,0.98,43.527275,0.33325,3.9826,Lynn
2012-09,3.89065,2.48,34.844325,0.31975,5.20045,Lynn
2012-10,3.71092,0.03,30.700375,0.2652,3.29415,Lynn
2012-11,3.800625,0.02,24.12403333,0.242,3.3008,Lynn
2012-12,4,0.4,16.1887,0.2341,3.70655,Lynn
2013-01,3.4357,0.91,12.671625,0.22095,4.57275,Lynn
2013-02,3.655175,0.68,19.42765,0.21805,2.946825,Lynn
2013-03,3.95775,0,30.034475,0.22,2.652525,Lynn
2013-04,4.13622,0,39.67216667,0.2189,1.917766667,Lynn
2013-05,4.97845,0.79,41.1162,0.22,2.17015,Lynn
2013-06,4.98345,3.43,43.314525,0.2578,2.4052,Lynn
2013-07,5,2.95,42.862275,0.3279,5.561475,Lynn
2013-08,4.4611,2.55,39.956425,0.39905,6.3619,Lynn
2013-09,3.9572,0.69,37.208125,0.3441,5.65855,Lynn
2013-10,3.11484,1.95,27.80823333,0.3119,3.874766667,Lynn
2013-11,2.914725,0.56,20.512075,0.2623,4.3573,Lynn
2013-12,2.98902,1.46,12.260575,0.236,4.919225,Lynn
2014-01,3.0601,0,15.785825,0.2152,3.608025,Lynn
2014-02,2.9818,0.39,20.297975,0.21615,4.796,Lynn
2014-03,2.986525,0.17,29.08265,0.22375,1.97325,Lynn
2014-04,3.3316,0.21,33.12943333,0.23015,2.1972,Lynn
2014-05,3.81135,3.52,42.07045,0.23365,2.6842,Lynn
2014-06,3.057825,4.68,40.098425,0.31295,4.2109,Lynn
2014-07,2.99948,0.83,43.4119,0.3327,4.250975,Lynn
2014-08,3.14775,1.12,42.291875,0.35175,4.51315,Lynn
2014-09,2.54926,10.06,30.056775,0.4317,10.017875,Lynn
2014-10,1.2284,0.13,28.6303,0.4177,6.112733333,Lynn
2014-11,0.528975,1.82,17.334,0.33855,4.8649,Lynn
2014-12,0.5373,0.41,15.423025,0.2601,5.320625,Lynn
2015-01,0.5146,1.71,14.176375,0.25245,6.23495,Lynn
2015-02,0.1884,0.62,19.504775,0.24225,6.5759,Lynn
2015-03,0.1884,0.43,31.508,0.2703,4.8258,Lynn
2015-04,0.0471,2.67,32.5097,0.33315,5.367033333,Lynn
2015-05,0,9.46,30.613875,0.37125,8.607725,Lynn
2015-06,0,2.35,38.1064,0.38925,7.934875,Lynn
2015-07,0,3.32,39.907275,0.4674,8.33835,Lynn
2015-08,0,1.51,38.627125,0.45495,8.098075,Lynn
2015-09,0.4846,0.88,35.101925,0.39815,6.409525,Lynn
2015-10,0.4916,4.31,26.5858,0.355,5.377633333,Lynn
2015-11,0,2.05,19.163225,0.2895,4.680275,Lynn
2015-12,0,1.6,10.975575,0.2435,4.159675,Lynn
2016-01,0,0.27,14.1554,0.24195,5.01765,Lynn
2016-02,0.00975,0.18,23.26813333,0.23435,2.799766667,Lynn
2016-03,0.2078,0.31,28.560325,0.2561,3.082875,Lynn
2016-04,0.4378,1.47,34.68105,0.2957,4.539925,Lynn
2016-05,0,4.43,36.57436667,0.30925,6.761566667,Lynn
2016-06,0,2.1,40.136125,0.351,6.61115,Lynn
2016-07,0.25,0.83,44.797775,0.35965,3.9795,Lynn
2016-08,1.26892,4.18,37.369125,0.40605,7.376175,Lynn
2016-09,0.250075,4.67,31.2549,0.47,8.8172,Lynn
2016-10,0.00485,0.31,29.526225,0.3788,6.2973,Lynn
2016-11,0.00388,1.76,18.90473333,0.2952,4.1503,Lynn
2016-12,0,0.8,13.1956,0.26775,4.680375,Lynn
2017-01,0,2.21,14.742725,0.23455,4.4368,Lynn
2017-02,0,1.01,21.8453,0.2388,3.473475,Lynn
2017-03,0.089775,0.31,29.995825,0.2861,4.279025,Lynn
2017-04,0.0004,2.14,32.62606667,0.3213,5.2168,Lynn
2017-05,0.43974,0.32,39.46035,0.29395,3.7833,Lynn
2017-06,0.5392,3.15,43.3476,0.29965,3.7862,Lynn
2017-07,5.00E-05,2.76,41.781625,0.36195,4.510975,Lynn
2017-08,0,2.49,36.018175,0.444,8.762275,Lynn
2017-09,0.25,2.79,34.650275,0.40545,8.199875,Lynn
2017-10,0.1165,0.53,27.89323333,0.389,4.7618,Lynn
2017-11,0.94085,0.13,23.5287,0.2944,3.6075,Lynn
2017-12,1.295425,0.13,15.641225,0.257,3.8542,Lynn
2018-01,2.53494,0,15.29665,0.22985,3.2921,Lynn
2018-02,3.462225,0.09,21.217175,0.2234,4.13135,Lynn
2018-03,3.7501,1.05,28.946475,0.21855,1.970425,Lynn
2018-04,2.94785,0.05,34.13573333,0.23095,2.2642,Lynn
2018-05,3.02414,1.79,43.295625,0.2422,1.948975,Lynn
2018-06,2.7126,1.49,43.98445,0.261,2.0112,Lynn
2018-07,2.75704,1.38,44.737325,0.29615,2.589575,Lynn
2018-08,3.0386,2.36,40.636,0.35305,4.77295,Lynn
2018-09,3.17325,4.43,30.455025,0.3955,8.612075,Lynn
2018-10,0.86468,7.1,20.6924,0.363,7.918033333,Lynn
2018-11,0,0.42,17.51905,0.29735,4.3812,Lynn
2018-12,0,1.4,11.545675,0.27285,5.34055,Lynn
2019-01,0,0.01,14.383375,0.25805,4.795075,Lynn
2019-02,0.9856,0,19.572775,0.26135,4.672325,Lynn
2019-03,0.75,1.26,25.581875,0.2838,4.834125,Lynn
2019-04,0,3.27,32.45363333,0.3475,6.598433333,Lynn
2019-05,0,3.17,33.8647,0.3445,7.664725,Lynn
2019-06,0,2.41,40.260075,0.3228,5.856025,Lynn
2019-07,0.76958,0.29,44.042575,0.35125,4.654125,Lynn
2019-08,2.787325,1.03,42.902025,0.3737,5.041475,Lynn
2019-09,2.439125,4.4,34.798425,0.4052,7.211375,Lynn
2019-10,0.2,0.41,28.3091,0.3092,4.405733333,Lynn
2019-11,0.0341,2.94,18.061125,0.25725,5.057475,Lynn
2019-12,0,0.19,14.797325,0.24405,4.108675,Lynn
2020-01,0,0.56,15.8163,0.2469,4.19665,Lynn
2020-02,0,0.6,19.107125,0.25905,5.99625,Lynn
2020-03,0,2.68,25.1597,0.29945,5.7433,Lynn
2020-04,0,0.01,36.62545,0.3313,4.466225,Lynn
2020-05,0.311075,3.03,39.40926667,0.285,4.522066667,Lynn
2020-06,0.86712,2.54,42.372475,0.28075,3.506025,Lynn
2020-07,1.156675,1.2,45.432775,0.3076,2.7737,Lynn
2020-08,1.8661,0.63,44.266275,0.32615,3.202275,Lynn
2020-09,2.54388,0.86,36.71705,0.3002,4.896475,Lynn
2020-10,3.5751,0.63,29.2011,0.2579,3.363375,Lynn
2020-11,3.5296,0.08,24.05543333,0.235,3.569733333,Lynn
2020-12,3.731,0.46,18.162475,0.22785,3.391125,Lynn
2021-01,3.3483,0.86,11.313625,0.21315,4.713525,Lynn
2021-02,3.34375,0.08,21.584,0.21915,2.814733333,Lynn
2021-03,3.10426,0.51,29.8245,0.23455,2.813725,Lynn
2021-04,2.788025,0.63,35.82593333,0.2465,3.6093,Lynn
2021-05,2.2298,4.66,31.9913,0.28845,6.3057,Lynn
2021-06,0.18576,4.34,41.3456,0.3412,6.9669,Lynn
2021-07,0,2.34,36.2114,0.45755,9.52145,Lynn
2021-08,0,2.75,35.529675,0.4929,11.400875,Lynn
2021-09,0.0882,0.49,35.132525,0.40395,7.733275,Lynn
2021-10,1.01795,0.7,30.95216667,0.3361,3.7564,Lynn
2021-11,2.10944,0.06,23.733525,0.2743,3.242025,Lynn
2021-12,2.73285,0,19.2512,0.24,2.20105,Lynn
2000-02,1.9579,0.02,27.82625,0.2012,1.7447,Terry
2000-03,2.3829,1.38,27.3815,0.21415,2.899575,Terry
2000-04,1.01465,1.61,32.914825,0.2438,1.97505,Terry
2000-05,1.31132,0.41,31.96723333,0.23555,1.3633,Terry
2000-06,0.965025,5.54,34.1711,0.3085,4.254175,Terry
2000-07,1,1.1,40.5907,0.41255,3.553,Terry
2000-08,0.98626,0.28,41.32686667,0.3972,3.201033333,Terry
2000-09,2.945275,0,39.98965,0.3274,2.508875,Terry
2000-10,3.8,2.59,28.64503333,0.2507,5.79975,Terry
2000-11,2,1.96,20.4116,0.2174,5.1795,Terry
2000-12,1.9894,0.65,19.398675,0.2068,4.9424,Terry
2001-01,1.78146,0.97,15.2817,0.221714286,5.556125,Terry
2001-02,1.192,0.38,24.851375,0.236628571,5.277175,Terry
2001-03,1.192,1.93,29.205375,0.251542857,4.842725,Terry
2001-04,1.1528,0.15,34.15733333,0.266457143,3.114966667,Terry
2001-05,1.13606,1.8,34.42355,0.281371429,3.0017,Terry
2001-06,1.5657,0.53,36.61255,0.296285714,1.3409,Terry
